gene	ratio_5pTo3p	coverageRatio_5pTo3p_log2	HalfLife_5p300nt_logPhase	HalfLife_entireGene_logPhase	CDS_length	halfLifeRatio_5pVScds	halfLifeRatio_5pVScds_log2	halfLifeRatio_5pVScds_log2_subset
MSMEG_4732	0.608854268297457	-0.715831140260204	1.459577522	1.48	810	0.986201028378378	-0.0200463376520485	logPhase_halfLifeRatio_G3
MSMEG_4745	0.671627544689323	-0.574266695803901	0.508453032	0.51	1203	0.996966729411765	-0.00438273481109028	logPhase_halfLifeRatio_G3
MSMEG_4756	1.10278814592453	0.141155664746012	2.407925515	2.39	393	1.00750021548117	0.0107801473126317	logPhase_halfLifeRatio_G3
MSMEG_4770	0.98899090009359	-0.0159708483723884	0.608971896	0.6	543	1.01495316	0.0214131486961653	logPhase_halfLifeRatio_G3
MSMEG_4804	1.02848058436214	0.0405145589490364	0.516778061	0.5	348	1.033556122	0.0476167290950457	logPhase_halfLifeRatio_G3
MSMEG_4891	1.15166504481792	0.203721178197911	5.656565657	5.49	588	1.03033982823315	0.0431202477456611	logPhase_halfLifeRatio_G3
MSMEG_4898	0.933264163381959	-0.0996425965978457	0.569133454	0.57	375	0.998479743859649	-0.00219493484921822	logPhase_halfLifeRatio_G3
MSMEG_4900	0.954501764123814	-0.0671802308460741	0.921970558	0.94	345	0.980819742553192	-0.0279400760983442	logPhase_halfLifeRatio_G3
MSMEG_4907	1.25475595623238	0.327406794478787	0.883907207	0.87	417	1.0159852954023	0.0228795217914762	logPhase_halfLifeRatio_G3
MSMEG_4910	0.988927054850424	-0.0160639859219028	0.414221609	0.42	303	0.986241926190476	-0.019986510248099	logPhase_halfLifeRatio_G3
MSMEG_4912	1.37310366208492	0.457440545463516	0.8512691	0.83	2052	1.02562542168675	0.0365039269043787	logPhase_halfLifeRatio_G3
MSMEG_4919	1.0754678255349	0.104964364709303	1.291350107	1.27	384	1.01681110787402	0.0240516958678079	logPhase_halfLifeRatio_G3
MSMEG_4933	1.9443968174266	0.959322677849181	1.65411313	1.63	435	1.01479333128834	0.0211859438790469	logPhase_halfLifeRatio_G3
MSMEG_4935	0.873301316442495	-0.195448579938978	2.20424422	2.13	366	1.03485644131455	0.0494306462091489	logPhase_halfLifeRatio_G3
MSMEG_4938	1.75186468012697	0.808891340664269	1.874966518	1.82	1647	1.03020138351648	0.0429263826529996	logPhase_halfLifeRatio_G3
MSMEG_4946	1.10882249018518	0.149028424988175	0.718279004	0.72	702	0.997609727777778	-0.00345256180845792	logPhase_halfLifeRatio_G3
MSMEG_4950	2.32711179595214	1.21854052040871	0.675910548	0.69	1080	0.979580504347826	-0.0297640332768078	logPhase_halfLifeRatio_G3
MSMEG_4975	2.9636447396696	1.56737251814476	1.212807245	1.24	675	0.978070358870968	-0.0319898436739254	logPhase_halfLifeRatio_G3
MSMEG_4990	1.21965574202431	0.286473992574375	0.863309353	0.87	750	0.992309601149425	-0.0111377823834877	logPhase_halfLifeRatio_G3
MSMEG_4995	1.35237294838355	0.435493063296587	0.655995802	0.65	978	1.00922431076923	0.0132468643041562	logPhase_halfLifeRatio_G3
MSMEG_5024	0.979085754947994	-0.0304928685415338	0.455549735	0.45	489	1.01233274444444	0.0176835685474764	logPhase_halfLifeRatio_G3
MSMEG_5030	1.15504944652462	0.207954613311397	0.740552664	0.74	456	1.00074684324324	0.0010770648940736	logPhase_halfLifeRatio_G3
MSMEG_5050	1.44722765117005	0.533291877903744	0.764165722	0.74	765	1.03265638108108	0.0463602737769995	logPhase_halfLifeRatio_G3
MSMEG_5069	1.16366486507455	0.218675622583126	0.635322093	0.62	399	1.02471305322581	0.0352199734917624	logPhase_halfLifeRatio_G3
MSMEG_5071	1.09361952836438	0.129110909964895	0.670623344	0.68	399	0.9862108	-0.0200320430003413	logPhase_halfLifeRatio_G3
MSMEG_5082	1.14987102431938	0.20147204985671	1.053038015	1.05	630	1.00289334761905	0.00416819115221647	logPhase_halfLifeRatio_G3
MSMEG_5083	1.1612777394888	0.215713058734906	0.666385304	0.67	384	0.994604931343283	-0.00780451071344523	logPhase_halfLifeRatio_G3
MSMEG_5085	3.64454988546855	1.86574064772069	0.653794186	0.66	876	0.990597251515152	-0.0136294767728605	logPhase_halfLifeRatio_G3
MSMEG_5087	1.2898537471743	0.367207491859269	2.438627865	2.47	558	0.987298730769231	-0.0184414223723465	logPhase_halfLifeRatio_G3
MSMEG_5104	1.23424702331226	0.303631165672234	0.850171451	0.86	945	0.988571454651163	-0.0165828461355291	logPhase_halfLifeRatio_G3
MSMEG_5122	0.974580179601442	-0.037147212682886	2.288329519	2.29	324	0.99927053231441	-0.00105278344494156	logPhase_halfLifeRatio_G3
MSMEG_5126	2.32031968565344	1.21432358860005	0.656203861	0.66	2625	0.994248274242424	-0.00832194199975433	logPhase_halfLifeRatio_G3
MSMEG_5128	1.19026439227801	0.251282073584511	0.710630559	0.69	405	1.02989936086957	0.0425033678278715	logPhase_halfLifeRatio_G3
MSMEG_5129	2.55997871519122	1.35613181506288	0.892187623	0.91	873	0.980425959340659	-0.028519411053665	logPhase_halfLifeRatio_G3
MSMEG_5148	1.17885548232137	0.237386866988066	0.547640127	0.53	393	1.03328325849057	0.0472358007675686	logPhase_halfLifeRatio_G3
MSMEG_5156	1.04379511952206	0.0618385614705906	0.502891627	0.49	582	1.02630944285714	0.0374657839340524	logPhase_halfLifeRatio_G3
MSMEG_5159	1.26931389854226	0.344048888619535	0.676429803	0.66	786	1.02489364090909	0.0354742007603793	logPhase_halfLifeRatio_G3
MSMEG_5160	1.03295572364069	0.0467784162039427	0.916962496	0.91	312	1.00765109450549	0.0109961831204568	logPhase_halfLifeRatio_G3
MSMEG_5174	1.19941366314772	0.262329312502946	1.101503552	1.08	366	1.0199106962963	0.0284428348920157	logPhase_halfLifeRatio_G3
MSMEG_5196	1.18161209267436	0.240756495900559	1.438459615	1.44	756	0.998930288194444	-0.00154409393212837	logPhase_halfLifeRatio_G3
MSMEG_5198	1.11936108712875	0.162675500637728	1.432317865	1.42	795	1.0086745528169	0.0124607663431035	logPhase_halfLifeRatio_G3
MSMEG_5213	2.18654855553373	1.12865538594481	0.817060217	0.8	696	1.02132527125	0.0304424083169577	logPhase_halfLifeRatio_G3
MSMEG_5230	0.993255128398537	-0.00976375759735986	0.608692124	0.61	336	0.997855940983607	-0.00309654408446112	logPhase_halfLifeRatio_G3
MSMEG_5239	1.43525700198569	0.521309093898947	1.439712058	1.41	1029	1.02107238156028	0.0300851392977657	logPhase_halfLifeRatio_G3
MSMEG_5258	0.854576090695975	-0.226719140981932	0.836050497	0.83	375	1.00728975542169	0.0104787464821599	logPhase_halfLifeRatio_G3
MSMEG_5279	0.453063334013218	-1.14221535525594	0.989845132	1	369	0.989845132	-0.0147252714860651	logPhase_halfLifeRatio_G3
MSMEG_5285	2.19809755287237	1.13625541536909	0.865201592	0.88	873	0.983183627272727	-0.0244672038402512	logPhase_halfLifeRatio_G3
MSMEG_5292	1.00940762561611	0.0135088906958649	0.607078536	0.61	306	0.995210714754098	-0.00692607682299867	logPhase_halfLifeRatio_G3
MSMEG_5298	1.0629276333331	0.0880433780680876	0.55910692	0.56	315	0.998405214285714	-0.00230262602724745	logPhase_halfLifeRatio_G3
MSMEG_5325	0.91990201941306	-0.120447889842357	0.742859265	0.74	324	1.00386387162162	0.00556364672732784	logPhase_halfLifeRatio_G3
MSMEG_5333	0.932262588956487	-0.101191721094436	1.890418728	1.89	342	1.00022154920635	0.000319592539883354	logPhase_halfLifeRatio_G3
MSMEG_5362	2.21254097096719	1.14570417070475	1.2006003	1.21	765	0.992231652892562	-0.0112511139289533	logPhase_halfLifeRatio_G3
MSMEG_5369	0.816559192062391	-0.292370624899986	0.81387147	0.81	699	1.00477959259259	0.00687906802405761	logPhase_halfLifeRatio_G3
MSMEG_5390	1.09151593130048	0.126333187443197	0.70106562	0.71	402	0.987416366197183	-0.0182695372745911	logPhase_halfLifeRatio_G3
MSMEG_5412	4.23149448583899	2.08116728663568	2.879355024	2.96	1041	0.972755075675676	-0.0398514919246235	logPhase_halfLifeRatio_G3
MSMEG_5430	2.67609253757773	1.42012800431877	0.555233138	0.54	873	1.02820951481481	0.0401342676313723	logPhase_halfLifeRatio_G3
MSMEG_5448	2.92635891232855	1.54910672411808	0.560721462	0.56	1209	1.001288325	0.00185746383675413	logPhase_halfLifeRatio_G3
MSMEG_5475	3.88970920502365	1.9596623032444	0.912936307	0.92	765	0.992322072826087	-0.0111196502269699	logPhase_halfLifeRatio_G3
MSMEG_5479	0.913244136604524	-0.130927508954032	0.444681608	0.44	321	1.01064001818182	0.0152692124080997	logPhase_halfLifeRatio_G3
MSMEG_5518	0.789174283909037	-0.341584149826113	2.022312852	2.06	900	0.981705267961165	-0.0266381378356251	logPhase_halfLifeRatio_G3
MSMEG_5524	0.51163819773269	-0.966804118348878	1.495867666	1.5	903	0.997245110666667	-0.00397994986070459	logPhase_halfLifeRatio_G3
MSMEG_5538	0.597738580483821	-0.742413431701579	1.213645537	1.25	1449	0.9709164296	-0.0425809720444444	logPhase_halfLifeRatio_G3
MSMEG_5544	1.90771267155905	0.931843897479625	0.746492021	0.76	750	0.982226343421053	-0.0258725785919203	logPhase_halfLifeRatio_G3
MSMEG_5558	0.993932567486725	-0.00878011820293499	6.47932953	6.52	312	0.993762197852761	-0.00902743125212809	logPhase_halfLifeRatio_G3
MSMEG_5566	1.1273197798789	0.172896814006889	0.508440106	0.51	462	0.996941384313725	-0.00441941177428876	logPhase_halfLifeRatio_G3
MSMEG_5597	2.83075602122764	1.5011874108003	1.153557764	1.17	621	0.985946806837607	-0.0204182815313465	logPhase_halfLifeRatio_G3
MSMEG_5612	0.923183613842902	-0.115310477963528	0.74622225	0.75	594	0.994963	-0.00728521818486961	logPhase_halfLifeRatio_G3
MSMEG_5634	0.94699984176137	-0.0785639102603404	1.272804412	1.29	444	0.986670086821705	-0.0193603239559567	logPhase_halfLifeRatio_G3
MSMEG_5661	1.31721353460648	0.39748924107363	0.860215054	0.87	1917	0.988752935632184	-0.0163180218979315	logPhase_halfLifeRatio_G3
MSMEG_5664	0.973603957284753	-0.0385930628839067	1.983246291	1.98	363	1.00163954090909	0.00236342060548708	logPhase_halfLifeRatio_G3
MSMEG_5671	1.53348085043549	0.616810150853871	0.907578279	0.92	465	0.986498129347826	-0.0196117796538588	logPhase_halfLifeRatio_G3
MSMEG_5673	9.96937604078167	3.31750321264358	1.727740938	1.68	642	1.028417225	0.0404256792417795	logPhase_halfLifeRatio_G3
MSMEG_5677	1.26912735548701	0.343836849250275	1.2681236	1.24	603	1.02268032258065	0.032355246644956	logPhase_halfLifeRatio_G3
MSMEG_5678	0.947225786961392	-0.0782197379334662	0.921559894	0.93	387	0.990924617204301	-0.0131527837138076	logPhase_halfLifeRatio_G3
MSMEG_5679	1.03042629803774	0.0432413187946823	0.768944879	0.77	315	0.998629712987013	-0.00197826198134018	logPhase_halfLifeRatio_G3
MSMEG_5680	0.806115173876296	-0.310942116047918	3.149640804	3.19	456	0.987348214420063	-0.0183691159604592	logPhase_halfLifeRatio_G3
MSMEG_5685	4.52354769721344	2.17745468361397	0.817193757	0.8	831	1.02149219625	0.0306781825592165	logPhase_halfLifeRatio_G3
MSMEG_5694	1.09522422358196	0.131226260816453	0.757786254	0.75	489	1.010381672	0.0149003744493756	logPhase_halfLifeRatio_G3
MSMEG_5696	0.840471299175142	-0.250729540440398	0.543842793	0.56	450	0.971147844642857	-0.0422371509457044	logPhase_halfLifeRatio_G3
MSMEG_5701	1.62280684286884	0.698491291063364	1.269587928	1.24	429	1.02386123225806	0.0340201947330218	logPhase_halfLifeRatio_G3
MSMEG_5702	1.51056123364041	0.595084667798908	0.619742335	0.61	498	1.01597104098361	0.022859280432161	logPhase_halfLifeRatio_G3
MSMEG_5707	0.926061238978287	-0.110820495085411	2.243571766	2.27	345	0.988357606167401	-0.0168949647181763	logPhase_halfLifeRatio_G3
MSMEG_5717	0.832119384587338	-0.265137567487149	1.821327748	1.87	426	0.973972057754011	-0.0380477114072308	logPhase_halfLifeRatio_G3
MSMEG_5731	3.03598214345802	1.60216330537119	0.809694745	0.83	696	0.975535837349398	-0.0357332221385837	logPhase_halfLifeRatio_G3
MSMEG_5734	0.50463249371223	-0.986694989230722	1.592610288	1.62	1083	0.98309277037037	-0.0246005307750723	logPhase_halfLifeRatio_G3
MSMEG_5736	1.04693304639231	0.0661691817850443	1.673600153	1.66	441	1.00819286325301	0.0117716470160253	logPhase_halfLifeRatio_G3
MSMEG_5738	1.02398912009332	0.0342003867531516	0.867277616	0.84	348	1.03247335238095	0.0461045468902777	logPhase_halfLifeRatio_G3
MSMEG_5766	1.00313863575689	0.00452100305626757	0.577100646	0.58	372	0.995001113793104	-0.00722995429350031	logPhase_halfLifeRatio_G3
MSMEG_5782	2.01223190182963	1.00879657966643	1.056502775	1.07	1137	0.987385771028037	-0.018314239979711	logPhase_halfLifeRatio_G3
MSMEG_5792	2.42368115520522	1.27719991908312	0.592826796	0.59	657	1.00479117966102	0.00689570501578259	logPhase_halfLifeRatio_G3
MSMEG_5803	0.889576898088864	-0.168808772479491	1.018727609	1.03	360	0.989055931067961	-0.015875987257085	logPhase_halfLifeRatio_G3
MSMEG_5831	1.4608753630069	0.546833097482844	0.590759675	0.61	675	0.968458483606558	-0.046237890951691	logPhase_halfLifeRatio_G3
MSMEG_5835	2.25441112648417	1.17275063709549	0.896003823	0.92	1644	0.973917198913044	-0.0381289732937187	logPhase_halfLifeRatio_G3
MSMEG_5868	0.989134341776457	-0.0157616173282546	0.525942094	0.53	309	0.992343573584906	-0.0110883915228345	logPhase_halfLifeRatio_G3
MSMEG_5888	1.07602158659161	0.105707020790704	0.46989169	0.47	333	0.999769553191489	-0.000332502781400963	logPhase_halfLifeRatio_G3
MSMEG_5889	1.09488963945785	0.130785459204717	1.425758707	1.43	390	0.997034060839161	-0.0042853038402379	logPhase_halfLifeRatio_G3
MSMEG_5893	1.14420813450468	0.194349506054855	1.726302896	1.69	486	1.0214810035503	0.0306623745668662	logPhase_halfLifeRatio_G3
MSMEG_5927	1.14106545801808	0.190381555210573	0.659253725	0.66	477	0.99886928030303	-0.00163220665756244	logPhase_halfLifeRatio_G3
MSMEG_5934	1.03516641936562	0.0498627224039496	0.585405833	0.58	333	1.00932040172414	0.0133842206315797	logPhase_halfLifeRatio_G3
MSMEG_6033	0.688032554485615	-0.539451266756752	2.454977467	2.39	1542	1.02718722468619	0.0386991646245577	logPhase_halfLifeRatio_G3
MSMEG_6038	1.01617005210748	0.0231418517195398	0.930121314	0.91	1191	1.02211133406593	0.0315523512232977	logPhase_halfLifeRatio_G3
MSMEG_6054	3.15836656680939	1.65917862320179	0.731760861	0.74	786	0.988866028378378	-0.016153017064096	logPhase_halfLifeRatio_G3
MSMEG_6071	0.991945474887771	-0.0116672739435069	0.940247285	0.91	945	1.03323877472527	0.0471736901231484	logPhase_halfLifeRatio_G3
MSMEG_6073	1.0626328598939	0.0876432312051759	0.665287515	0.68	945	0.978363992647059	-0.0315567864691629	logPhase_halfLifeRatio_G3
MSMEG_6080	1.07794204891075	0.108279619652202	0.63466063	0.63	1119	1.00739782539683	0.0106335218615637	logPhase_halfLifeRatio_G3
MSMEG_6086	0.904220279351901	-0.145253820901849	0.836707389	0.83	318	1.00808119156627	0.0116118391878609	logPhase_halfLifeRatio_G3
MSMEG_6092	0.970183345109824	-0.0436706815200638	0.939376656	0.95	345	0.988817532631579	-0.0162237711268846	logPhase_halfLifeRatio_G3
MSMEG_6093	1.37305092519755	0.457385134711152	0.607361218	0.59	480	1.02942579322034	0.0418398361755232	logPhase_halfLifeRatio_G3
MSMEG_6100	1.06219118477013	0.0870434615239926	1.565368094	1.61	477	0.972278319254658	-0.0405587436765795	logPhase_halfLifeRatio_G3
MSMEG_6101	1.88371477889102	0.91358053701524	1.382179104	1.36	537	1.01630816470588	0.0233379220729286	logPhase_halfLifeRatio_G3
MSMEG_6104	1.34264895589256	0.425082152275105	0.60109055	0.61	612	0.985394344262295	-0.0212269036595868	logPhase_halfLifeRatio_G3
MSMEG_6110	1.51353383186504	0.597920923938732	0.68313788	0.69	576	0.990054898550725	-0.0144195700274687	logPhase_halfLifeRatio_G3
MSMEG_6125	2.7357052349765	1.45191279201222	0.793619301	0.78	930	1.01746064230769	0.0249729888446318	logPhase_halfLifeRatio_G3
MSMEG_6127	0.982447405130387	-0.025547919463789	0.5441782	0.53	360	1.02675132075472	0.0380868031193106	logPhase_halfLifeRatio_G3
MSMEG_6129	1.14085518507301	0.190115674153885	0.403667997	0.4	447	1.0091699925	0.0131692137702235	logPhase_halfLifeRatio_G3
MSMEG_6130	1.0952096243723	0.131207029733639	0.616495663	0.61	1578	1.01064862786885	0.0152815027386392	logPhase_halfLifeRatio_G3
MSMEG_6135	1.33566798439433	0.417561432365424	0.697601414	0.68	417	1.02588443235294	0.0368682180189497	logPhase_halfLifeRatio_G3
MSMEG_6139	1.19933879021741	0.262239250016398	0.671386621	0.68	594	0.987333266176471	-0.0183909582242499	logPhase_halfLifeRatio_G3
MSMEG_6141	7.91953667230028	2.98541602877361	0.679524786	0.67	1782	1.01421609850746	0.0203650793915259	logPhase_halfLifeRatio_G3
MSMEG_6184	5.57392761344857	2.47869426681257	0.821805232	0.8	951	1.02725654	0.0387965154123911	logPhase_halfLifeRatio_G3
MSMEG_6199	0.823388720710423	-0.280354409024626	0.739806002	0.74	357	0.999737840540541	-0.000378265737221532	logPhase_halfLifeRatio_G3
MSMEG_6203	1.87060864273373	0.903507758340762	0.83816442	0.83	1098	1.00983665060241	0.0141219440413734	logPhase_halfLifeRatio_G3
MSMEG_6218	1.31726033420765	0.397540498027312	0.662030353	0.65	1122	1.01850823538462	0.0264576455963982	logPhase_halfLifeRatio_G3
MSMEG_6228	2.89786298506271	1.53498938390673	1.044558893	1.03	681	1.01413484757282	0.0202494974989819	logPhase_halfLifeRatio_G3
MSMEG_6236	1.10055770757516	0.138234794706751	0.745185569	0.72	651	1.03497995694444	0.0496028292735463	logPhase_halfLifeRatio_G3
MSMEG_6237	2.91737827801977	1.54467246352109	0.806928829	0.78	882	1.03452413974359	0.0489673096561544	logPhase_halfLifeRatio_G3
MSMEG_6249	1.27346413066709	0.348758324168455	0.874854191	0.86	1287	1.01727231511628	0.0247059280444409	logPhase_halfLifeRatio_G3
MSMEG_6255	12.6089127530218	3.65637197456228	0.542407203	0.53	1107	1.02340981698113	0.0333839774698428	logPhase_halfLifeRatio_G3
MSMEG_6278	3.50482623965891	1.8093429208703	0.740906693	0.76	711	0.974877227631579	-0.0367075521684151	logPhase_halfLifeRatio_G3
MSMEG_6280	0.988280786726454	-0.0170071015935421	0.91503866	0.91	309	1.00553698901099	0.00796615263402132	logPhase_halfLifeRatio_G3
MSMEG_6282	1.26702656774962	0.341446776064177	1.467459095	1.5	438	0.978306063333333	-0.0316422115344702	logPhase_halfLifeRatio_G3
MSMEG_6284	0.916527314657761	-0.125750217794779	0.701606679	0.71	1314	0.988178421126761	-0.0171565429203154	logPhase_halfLifeRatio_G3
MSMEG_6315	1.31616599704125	0.396341455642739	0.606317832	0.62	492	0.977931987096774	-0.0321939623174155	logPhase_halfLifeRatio_G3
MSMEG_6328	0.720264953102818	-0.473400388036269	0.536840693	0.55	507	0.976073987272727	-0.0349375853924217	logPhase_halfLifeRatio_G3
MSMEG_6352	1.04296345062983	0.0606886012718671	0.625762648	0.62	474	1.00929459354839	0.0133473306577516	logPhase_halfLifeRatio_G3
MSMEG_6363	1.28575910670593	0.362620371969937	0.645508338	0.64	1197	1.008606778125	0.0123638257622919	logPhase_halfLifeRatio_G3
MSMEG_6365	0.980439712153941	-0.0284991739555221	1.607270988	1.6	528	1.0045443675	0.00654128468710794	logPhase_halfLifeRatio_G3
MSMEG_6383	1.80514528135257	0.852114952487679	1.082270046	1.09	462	0.992908299082569	-0.010267612348026	logPhase_halfLifeRatio_G3
MSMEG_6395	1.45159269281151	0.537636699549664	0.824980407	0.81	474	1.01849432962963	0.0264379482586505	logPhase_halfLifeRatio_G3
MSMEG_6399	1.55537380309813	0.637261345029628	1.272147097	1.23	1014	1.03426593252033	0.0486071819781905	logPhase_halfLifeRatio_G3
MSMEG_6404	1.704031396559	0.768951917278945	0.396489744	0.4	1239	0.99122436	-0.0127164517799655	logPhase_halfLifeRatio_G3
MSMEG_6411	1.06328339829843	0.0885261714957905	0.554656806	0.55	333	1.00846692	0.0121637610607626	logPhase_halfLifeRatio_G3
MSMEG_6415	0.877248216792274	-0.188942984864718	0.752592412	0.73	345	1.03094850958904	0.0439722795386278	logPhase_halfLifeRatio_G3
MSMEG_6434	1.58854518762919	0.667706129422706	0.610742969	0.63	657	0.969433284126984	-0.0447864786295923	logPhase_halfLifeRatio_G3
MSMEG_6438	0.918959151816608	-0.121927360447433	0.654543074	0.67	489	0.97692996119403	-0.0336729597766507	logPhase_halfLifeRatio_G3
MSMEG_6439	0.97667095959379	-0.0340554947380768	1.228803146	1.23	480	0.99902694796748	-0.00140450077888534	logPhase_halfLifeRatio_G3
MSMEG_6440	0.322453878067934	-1.63283527432412	0.80272928	0.82	1479	0.978938146341463	-0.030710388056895	logPhase_halfLifeRatio_G3
MSMEG_6451	1.12230656601076	0.166466812178245	0.78178224	0.8	393	0.9772278	-0.0332331891703901	logPhase_halfLifeRatio_G3
MSMEG_6518	1.00706258981492	0.0101533508814287	0.464853223	0.46	390	1.01055048478261	0.0151413972507171	logPhase_halfLifeRatio_G3
MSMEG_6520	0.741982094311369	-0.430543723081561	0.593877127	0.59	579	1.00657140169492	0.00944951425380062	logPhase_halfLifeRatio_G3
MSMEG_6542	1.77152309429223	0.824990273135423	0.98509227	1.01	1098	0.975338881188119	-0.0360245249838304	logPhase_halfLifeRatio_G3
MSMEG_6559	0.990543914552288	-0.0137071582356012	1.831781407	1.82	306	1.00647330054945	0.00930890134438877	logPhase_halfLifeRatio_G3
MSMEG_6580	1.15717867754362	0.21061164517458	0.568015071	0.57	450	0.996517668421053	-0.00503271037751001	logPhase_halfLifeRatio_G3
MSMEG_6583	3.63192121293996	1.86073290666691	0.728208365	0.74	1203	0.984065358108108	-0.0231739574863461	logPhase_halfLifeRatio_G3
MSMEG_6604	3.04459895032218	1.60625220169903	0.641100984	0.64	600	1.0017202875	0.0024797179422755	logPhase_halfLifeRatio_G3
MSMEG_6605	1.05451123818342	0.0765744703664038	0.619975614	0.64	597	0.968711896875	-0.0458604351827544	logPhase_halfLifeRatio_G3
MSMEG_6630	0.986527075400762	-0.0195694483882198	1.454333915	1.49	351	0.976063030201342	-0.0349537806824124	logPhase_halfLifeRatio_G3
MSMEG_6731	0.631198940069051	-0.663833312157042	0.556415939	0.55	579	1.01166534363636	0.0167321290410148	logPhase_halfLifeRatio_G3
MSMEG_6746	2.09006163031323	1.06354548414173	0.784949894	0.81	1071	0.969073943209876	-0.0453213431456766	logPhase_halfLifeRatio_G3
MSMEG_6762	0.977837151760258	-0.0323338750168045	0.717832147	0.74	348	0.970043441891892	-0.0438787372797489	logPhase_halfLifeRatio_G3
MSMEG_6800	1.32689410359829	0.408053237091075	1.405349698	1.38	651	1.01836934637681	0.0262608988847677	logPhase_halfLifeRatio_G3
MSMEG_6822	7.30079024844094	2.86805263191077	2.448180186	2.43	912	1.00748155802469	0.0107534304258645	logPhase_halfLifeRatio_G3
MSMEG_6894	0.632566605031224	-0.660710700947274	1.117357078	1.15	456	0.971614850434783	-0.0415435541880955	logPhase_halfLifeRatio_G3
MSMEG_6896	0.948400352750547	-0.0764318954675153	1.117253047	1.08	498	1.03449356203704	0.0489246669029576	logPhase_halfLifeRatio_G3
MSMEG_6904	1.07437752220756	0.103501026576696	0.913661193	0.89	1017	1.02658561011236	0.0378539432131974	logPhase_halfLifeRatio_G3
MSMEG_6923	0.845075801339314	-0.24284734128948	1.058367453	1.05	774	1.00796900285714	0.01145127364747	logPhase_halfLifeRatio_G3
MSMEG_6933	0.702717915293554	-0.508982415372575	1.319551353	1.32	936	0.999660115909091	-0.000490432442246123	logPhase_halfLifeRatio_G3
MSMEG_6934	0.992445232901144	-0.0109406041199169	2.160060482	2.09	333	1.03352176172249	0.0475687663139962	logPhase_halfLifeRatio_G3
MSMEG_6940	4.296744081905	2.10324385140517	1.569911524	1.53	708	1.02608596339869	0.0371516020695461	logPhase_halfLifeRatio_G3
MSMEG_6945	1.20146675997177	0.26479673512009	0.440027868	0.43	372	1.02332062325581	0.0332582360993655	logPhase_halfLifeRatio_G3
VBIMycSme59918_1007	0.870129920834022	-0.200697266168499	0.350985978	0.35	363	1.00281708	0.00405847350372824	logPhase_halfLifeRatio_G3
VBIMycSme59918_1534	1.0145404792988	0.0208264285431439	1.071352046	1.08	408	0.991992635185185	-0.0115986851837327	logPhase_halfLifeRatio_G3
VBIMycSme59918_2364	1.06794489528016	0.094837207552583	0.485326949	0.49	315	0.99046316122449	-0.0138247776293315	logPhase_halfLifeRatio_G3
VBIMycSme59918_2521	1.25511096856927	0.327814923321187	0.679563267	0.69	537	0.9848743	-0.0219884904592993	logPhase_halfLifeRatio_G3
VBIMycSme59918_2697	0.763914037602053	-0.388517792362904	0.797390634	0.81	414	0.984432881481481	-0.0226352481863592	logPhase_halfLifeRatio_G3
VBIMycSme59918_2712	2.56231759219895	1.357449304834	1.035226286	1.01	903	1.02497652079208	0.0355908621943334	logPhase_halfLifeRatio_G3
VBIMycSme59918_2770	1.03623727953782	0.0513543918437308	0.626867543	0.63	321	0.995027846031746	-0.00719119458808655	logPhase_halfLifeRatio_G3
VBIMycSme59918_3638	0.905660998505167	-0.142956964370775	0.77091096	0.75	591	1.02788128	0.0396736432807385	logPhase_halfLifeRatio_G3
VBIMycSme59918_3650	2.73873179533082	1.45350798948543	1.246711057	1.23	1062	1.01358622520325	0.0194688232713181	logPhase_halfLifeRatio_G3
VBIMycSme59918_3691	1.43812924417185	0.524193336101968	0.72726769	0.73	591	0.996257109589041	-0.00540998024372203	logPhase_halfLifeRatio_G3
VBIMycSme59918_3829	3.4997460285385	1.80725023158263	0.757891272	0.77	753	0.984274379220779	-0.0228675533447172	logPhase_halfLifeRatio_G3
VBIMycSme59918_5416	0.841891744163852	-0.248293360644207	2.341809382	2.41	360	0.971705137759336	-0.0414094979582688	logPhase_halfLifeRatio_G3
ORF6	0.886019849028998	-0.174589075819326	0.401013227	0.41	396	0.978081041463415	-0.0319740864854536	logPhase_halfLifeRatio_G3
ORF22	1.08228576715573	0.11408147922482	1.249423629	1.25	756	0.9995389032	-0.000665375479773481	logPhase_halfLifeRatio_G3
ORF31	1.04428785518695	0.0625194418015095	0.463850578	0.47	459	0.986916123404255	-0.0190006175924628	logPhase_halfLifeRatio_G3
ORF38	1.04260013413658	0.0601859506576884	0.622652083	0.63	330	0.98833663968254	-0.0169255695968001	logPhase_halfLifeRatio_G3
